date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-02-12,competitive,Asia,shambali-monastery,Platinum,벤처,DAMAGE,6.3,53.1
2026-02-12,competitive,Asia,shambali-monastery,Platinum,브리기테,SUPPORT,3.6,47.4
2026-02-12,competitive,Asia,shambali-monastery,Platinum,소전,DAMAGE,16.4,47.7
2026-02-12,competitive,Asia,shambali-monastery,Platinum,솔저: 76,DAMAGE,16.5,48.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,솜브라,DAMAGE,4.1,50.2
2026-02-12,competitive,Asia,shambali-monastery,Platinum,시그마,TANK,22.7,58.4
2026-02-12,competitive,Asia,shambali-monastery,Platinum,시메트라,DAMAGE,4.2,51.1
2026-02-12,competitive,Asia,shambali-monastery,Platinum,아나,SUPPORT,64.7,53.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,애쉬,DAMAGE,24.8,51.7
2026-02-12,competitive,Asia,shambali-monastery,Platinum,에코,DAMAGE,7.6,54.3
2026-02-12,competitive,Asia,shambali-monastery,Platinum,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,오리사,TANK,10.5,45.6
2026-02-12,competitive,Asia,shambali-monastery,Platinum,우양,SUPPORT,18.3,52.9
2026-02-12,competitive,Asia,shambali-monastery,Platinum,위도우메이커,DAMAGE,4.9,47.7
2026-02-12,competitive,Asia,shambali-monastery,Platinum,윈스턴,TANK,8.4,47.9
2026-02-12,competitive,Asia,shambali-monastery,Platinum,일리아리,SUPPORT,19.3,57.5
2026-02-12,competitive,Asia,shambali-monastery,Platinum,자리야,TANK,10.4,49.9
2026-02-12,competitive,Asia,shambali-monastery,Platinum,정커퀸,TANK,4.1,52.4
2026-02-12,competitive,Asia,shambali-monastery,Platinum,정크랫,DAMAGE,6.6,48.9
2026-02-12,competitive,Asia,shambali-monastery,Platinum,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,젠야타,SUPPORT,16.7,53.0
2026-02-12,competitive,Asia,shambali-monastery,Platinum,주노,SUPPORT,6.2,48.6
2026-02-12,competitive,Asia,shambali-monastery,Platinum,캐서디,DAMAGE,22.6,46.7
2026-02-12,competitive,Asia,shambali-monastery,Platinum,키리코,SUPPORT,30.8,46.2
2026-02-12,competitive,Asia,shambali-monastery,Platinum,토르비욘,DAMAGE,4.0,47.6
2026-02-12,competitive,Asia,shambali-monastery,Platinum,트레이서,DAMAGE,5.0,46.8
2026-02-12,competitive,Asia,shambali-monastery,Platinum,파라,DAMAGE,6.4,52.9
2026-02-12,competitive,Asia,shambali-monastery,Platinum,프레야,DAMAGE,7.5,49.2
2026-02-12,competitive,Asia,shambali-monastery,Platinum,한조,DAMAGE,12.5,49.6
2026-02-12,competitive,Asia,shambali-monastery,Platinum,해저드,TANK,2.6,50.1
2026-02-12,competitive,Asia,shambali-monastery,Diamond,D.Va,TANK,5.6,47.5
2026-02-12,competitive,Asia,shambali-monastery,Diamond,겐지,DAMAGE,19.4,52.7
2026-02-12,competitive,Asia,shambali-monastery,Diamond,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,둠피스트,TANK,9.6,49.2
2026-02-12,competitive,Asia,shambali-monastery,Diamond,라마트라,TANK,7.8,48.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,라이프위버,SUPPORT,4.2,37.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,라인하르트,TANK,8.5,48.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,레킹볼,TANK,3.5,48.5
2026-02-12,competitive,Asia,shambali-monastery,Diamond,로드호그,TANK,4.3,37.2
2026-02-12,competitive,Asia,shambali-monastery,Diamond,루시우,SUPPORT,2.3,47.2
2026-02-12,competitive,Asia,shambali-monastery,Diamond,리퍼,DAMAGE,7.3,49.5
2026-02-12,competitive,Asia,shambali-monastery,Diamond,마우가,TANK,2.3,43.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,메르시,SUPPORT,6.9,47.8
2026-02-12,competitive,Asia,shambali-monastery,Diamond,메이,DAMAGE,8.3,50.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,모이라,SUPPORT,6.4,44.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,바스티온,DAMAGE,9.1,50.8
2026-02-12,competitive,Asia,shambali-monastery,Diamond,바티스트,SUPPORT,13.9,46.8
2026-02-12,competitive,Asia,shambali-monastery,Diamond,벤데타,DAMAGE,3.6,57.1
2026-02-12,competitive,Asia,shambali-monastery,Diamond,벤처,DAMAGE,6.9,55.7
2026-02-12,competitive,Asia,shambali-monastery,Diamond,브리기테,SUPPORT,4.0,46.4
2026-02-12,competitive,Asia,shambali-monastery,Diamond,소전,DAMAGE,17.9,46.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,솔저: 76,DAMAGE,12.4,49.1
2026-02-12,competitive,Asia,shambali-monastery,Diamond,솜브라,DAMAGE,5.1,51.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,시그마,TANK,22.9,60.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,시메트라,DAMAGE,3.9,49.5
2026-02-12,competitive,Asia,shambali-monastery,Diamond,아나,SUPPORT,67.3,52.2
2026-02-12,competitive,Asia,shambali-monastery,Diamond,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,애쉬,DAMAGE,25.2,53.8
2026-02-12,competitive,Asia,shambali-monastery,Diamond,에코,DAMAGE,9.8,53.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,오리사,TANK,8.9,46.3
2026-02-12,competitive,Asia,shambali-monastery,Diamond,우양,SUPPORT,22.6,54.3
2026-02-12,competitive,Asia,shambali-monastery,Diamond,위도우메이커,DAMAGE,4.6,44.4
2026-02-12,competitive,Asia,shambali-monastery,Diamond,윈스턴,TANK,9.0,46.8
2026-02-12,competitive,Asia,shambali-monastery,Diamond,일리아리,SUPPORT,22.8,57.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,자리야,TANK,11.1,51.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,정커퀸,TANK,4.0,50.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,정크랫,DAMAGE,4.9,46.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Diamond,젠야타,SUPPORT,18.2,50.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,주노,SUPPORT,4.1,46.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,캐서디,DAMAGE,23.3,44.1
2026-02-12,competitive,Asia,shambali-monastery,Diamond,키리코,SUPPORT,27.3,45.9
2026-02-12,competitive,Asia,shambali-monastery,Diamond,토르비욘,DAMAGE,3.4,47.6
2026-02-12,competitive,Asia,shambali-monastery,Diamond,트레이서,DAMAGE,6.8,49.3
2026-02-12,competitive,Asia,shambali-monastery,Diamond,파라,DAMAGE,6.2,52.2
2026-02-12,competitive,Asia,shambali-monastery,Diamond,프레야,DAMAGE,8.4,48.1
2026-02-12,competitive,Asia,shambali-monastery,Diamond,한조,DAMAGE,13.5,50.3
2026-02-12,competitive,Asia,shambali-monastery,Diamond,해저드,TANK,2.6,51.1
2026-02-12,competitive,Asia,shambali-monastery,Master,D.Va,TANK,5.5,55.0
2026-02-12,competitive,Asia,shambali-monastery,Master,겐지,DAMAGE,17.8,52.3
2026-02-12,competitive,Asia,shambali-monastery,Master,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Master,둠피스트,TANK,11.6,45.8
2026-02-12,competitive,Asia,shambali-monastery,Master,라마트라,TANK,7.7,45.8
2026-02-12,competitive,Asia,shambali-monastery,Master,라이프위버,SUPPORT,3.5,36.4
2026-02-12,competitive,Asia,shambali-monastery,Master,라인하르트,TANK,6.5,44.6
2026-02-12,competitive,Asia,shambali-monastery,Master,레킹볼,TANK,3.5,42.1
2026-02-12,competitive,Asia,shambali-monastery,Master,로드호그,TANK,4.1,36.5
2026-02-12,competitive,Asia,shambali-monastery,Master,루시우,SUPPORT,2.9,45.4
2026-02-12,competitive,Asia,shambali-monastery,Master,리퍼,DAMAGE,6.5,50.9
2026-02-12,competitive,Asia,shambali-monastery,Master,마우가,TANK,1.9,44.0
2026-02-12,competitive,Asia,shambali-monastery,Master,메르시,SUPPORT,5.7,42.8
2026-02-12,competitive,Asia,shambali-monastery,Master,메이,DAMAGE,7.0,47.7
2026-02-12,competitive,Asia,shambali-monastery,Master,모이라,SUPPORT,4.8,43.1
2026-02-12,competitive,Asia,shambali-monastery,Master,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Master,바스티온,DAMAGE,6.4,49.4
2026-02-12,competitive,Asia,shambali-monastery,Master,바티스트,SUPPORT,19.6,49.1
2026-02-12,competitive,Asia,shambali-monastery,Master,벤데타,DAMAGE,4.2,61.2
2026-02-12,competitive,Asia,shambali-monastery,Master,벤처,DAMAGE,7.7,56.8
2026-02-12,competitive,Asia,shambali-monastery,Master,브리기테,SUPPORT,4.7,48.6
2026-02-12,competitive,Asia,shambali-monastery,Master,소전,DAMAGE,20.5,50.1
2026-02-12,competitive,Asia,shambali-monastery,Master,솔저: 76,DAMAGE,8.6,46.6
2026-02-12,competitive,Asia,shambali-monastery,Master,솜브라,DAMAGE,4.9,47.6
2026-02-12,competitive,Asia,shambali-monastery,Master,시그마,TANK,24.0,63.4
2026-02-12,competitive,Asia,shambali-monastery,Master,시메트라,DAMAGE,4.0,46.9
2026-02-12,competitive,Asia,shambali-monastery,Master,아나,SUPPORT,60.7,51.7
2026-02-12,competitive,Asia,shambali-monastery,Master,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Master,애쉬,DAMAGE,25.7,54.4
2026-02-12,competitive,Asia,shambali-monastery,Master,에코,DAMAGE,15.4,55.1
2026-02-12,competitive,Asia,shambali-monastery,Master,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Master,오리사,TANK,8.7,51.7
2026-02-12,competitive,Asia,shambali-monastery,Master,우양,SUPPORT,28.4,53.8
2026-02-12,competitive,Asia,shambali-monastery,Master,위도우메이커,DAMAGE,4.8,46.6
2026-02-12,competitive,Asia,shambali-monastery,Master,윈스턴,TANK,9.2,47.5
2026-02-12,competitive,Asia,shambali-monastery,Master,일리아리,SUPPORT,26.0,57.2
2026-02-12,competitive,Asia,shambali-monastery,Master,자리야,TANK,11.6,49.4
2026-02-12,competitive,Asia,shambali-monastery,Master,정커퀸,TANK,3.1,51.9
2026-02-12,competitive,Asia,shambali-monastery,Master,정크랫,DAMAGE,3.7,44.3
2026-02-12,competitive,Asia,shambali-monastery,Master,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Master,젠야타,SUPPORT,16.6,50.7
2026-02-12,competitive,Asia,shambali-monastery,Master,주노,SUPPORT,2.7,45.0
2026-02-12,competitive,Asia,shambali-monastery,Master,캐서디,DAMAGE,21.4,43.8
2026-02-12,competitive,Asia,shambali-monastery,Master,키리코,SUPPORT,24.5,46.2
2026-02-12,competitive,Asia,shambali-monastery,Master,토르비욘,DAMAGE,3.0,38.3
2026-02-12,competitive,Asia,shambali-monastery,Master,트레이서,DAMAGE,10.1,45.9
2026-02-12,competitive,Asia,shambali-monastery,Master,파라,DAMAGE,7.1,52.6
2026-02-12,competitive,Asia,shambali-monastery,Master,프레야,DAMAGE,8.4,46.6
2026-02-12,competitive,Asia,shambali-monastery,Master,한조,DAMAGE,12.9,50.5
2026-02-12,competitive,Asia,shambali-monastery,Master,해저드,TANK,2.5,47.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,D.Va,TANK,6.6,58.4
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,겐지,DAMAGE,13.2,48.5
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,둠피스트,TANK,9.1,52.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,라마트라,TANK,10.0,46.6
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,라이프위버,SUPPORT,1.8,37.5
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,라인하르트,TANK,5.9,52.7
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,레킹볼,TANK,4.2,43.8
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,로드호그,TANK,2.7,21.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,루시우,SUPPORT,3.0,41.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,리퍼,DAMAGE,4.6,60.6
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,마우가,TANK,1.0,47.4
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,메르시,SUPPORT,3.5,43.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,메이,DAMAGE,6.0,44.6
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,모이라,SUPPORT,3.7,43.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,바스티온,DAMAGE,4.6,40.6
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,바티스트,SUPPORT,31.4,47.7
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,벤데타,DAMAGE,6.5,48.5
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,벤처,DAMAGE,6.1,50.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,브리기테,SUPPORT,5.3,42.1
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,소전,DAMAGE,22.0,47.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,솔저: 76,DAMAGE,5.7,46.9
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,솜브라,DAMAGE,4.4,53.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,시그마,TANK,27.7,55.9
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,시메트라,DAMAGE,5.0,63.8
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,아나,SUPPORT,50.7,51.3
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,애쉬,DAMAGE,29.2,56.7
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,에코,DAMAGE,18.7,56.7
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,오리사,TANK,6.7,52.8
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,우양,SUPPORT,33.1,58.5
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,위도우메이커,DAMAGE,6.9,47.1
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,윈스턴,TANK,6.7,39.1
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,일리아리,SUPPORT,28.3,50.9
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,자리야,TANK,14.9,55.7
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,정커퀸,TANK,1.9,42.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,정크랫,DAMAGE,5.6,44.1
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,젠야타,SUPPORT,13.2,45.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,주노,SUPPORT,2.3,60.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,캐서디,DAMAGE,13.5,39.8
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,키리코,SUPPORT,23.6,50.4
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,토르비욘,DAMAGE,1.8,48.2
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,트레이서,DAMAGE,14.6,49.1
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,파라,DAMAGE,7.4,53.9
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,프레야,DAMAGE,11.5,48.5
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,한조,DAMAGE,12.9,47.3
2026-02-12,competitive,Asia,shambali-monastery,Grandmaster,해저드,TANK,2.6,43.3
2026-02-12,competitive,Asia,circuit-royal,All,D.Va,TANK,5.9,45.3
2026-02-12,competitive,Asia,circuit-royal,All,겐지,DAMAGE,15.2,50.4
2026-02-12,competitive,Asia,circuit-royal,All,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,All,둠피스트,TANK,6.0,50.8
2026-02-12,competitive,Asia,circuit-royal,All,라마트라,TANK,8.6,47.8
2026-02-12,competitive,Asia,circuit-royal,All,라이프위버,SUPPORT,5.7,42.6
2026-02-12,competitive,Asia,circuit-royal,All,라인하르트,TANK,9.3,48.0
2026-02-12,competitive,Asia,circuit-royal,All,레킹볼,TANK,3.1,47.7
2026-02-12,competitive,Asia,circuit-royal,All,로드호그,TANK,3.6,36.7
2026-02-12,competitive,Asia,circuit-royal,All,루시우,SUPPORT,3.0,43.0
2026-02-12,competitive,Asia,circuit-royal,All,리퍼,DAMAGE,7.0,47.0
2026-02-12,competitive,Asia,circuit-royal,All,마우가,TANK,2.7,43.4
2026-02-12,competitive,Asia,circuit-royal,All,메르시,SUPPORT,11.0,48.2
2026-02-12,competitive,Asia,circuit-royal,All,메이,DAMAGE,8.9,51.4
2026-02-12,competitive,Asia,circuit-royal,All,모이라,SUPPORT,10.7,44.6
2026-02-12,competitive,Asia,circuit-royal,All,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,All,바스티온,DAMAGE,13.6,49.9
2026-02-12,competitive,Asia,circuit-royal,All,바티스트,SUPPORT,13.7,48.9
2026-02-12,competitive,Asia,circuit-royal,All,벤데타,DAMAGE,3.1,53.7
2026-02-12,competitive,Asia,circuit-royal,All,벤처,DAMAGE,4.1,51.1
2026-02-12,competitive,Asia,circuit-royal,All,브리기테,SUPPORT,2.0,44.0
2026-02-12,competitive,Asia,circuit-royal,All,소전,DAMAGE,19.8,48.2
2026-02-12,competitive,Asia,circuit-royal,All,솔저: 76,DAMAGE,17.4,47.6
2026-02-12,competitive,Asia,circuit-royal,All,솜브라,DAMAGE,3.3,49.8
2026-02-12,competitive,Asia,circuit-royal,All,시그마,TANK,28.1,62.7
2026-02-12,competitive,Asia,circuit-royal,All,시메트라,DAMAGE,3.7,51.9
2026-02-12,competitive,Asia,circuit-royal,All,아나,SUPPORT,61.4,51.5
2026-02-12,competitive,Asia,circuit-royal,All,안란,DAMAGE,0.0,85.5
2026-02-12,competitive,Asia,circuit-royal,All,애쉬,DAMAGE,28.2,54.2
2026-02-12,competitive,Asia,circuit-royal,All,에코,DAMAGE,5.1,51.3
2026-02-12,competitive,Asia,circuit-royal,All,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,All,오리사,TANK,12.0,45.0
2026-02-12,competitive,Asia,circuit-royal,All,우양,SUPPORT,16.7,52.7
2026-02-12,competitive,Asia,circuit-royal,All,위도우메이커,DAMAGE,13.3,54.0
2026-02-12,competitive,Asia,circuit-royal,All,윈스턴,TANK,7.4,45.7
2026-02-12,competitive,Asia,circuit-royal,All,일리아리,SUPPORT,21.3,57.6
2026-02-12,competitive,Asia,circuit-royal,All,자리야,TANK,9.1,51.5
2026-02-12,competitive,Asia,circuit-royal,All,정커퀸,TANK,2.6,48.3
2026-02-12,competitive,Asia,circuit-royal,All,정크랫,DAMAGE,6.1,47.4
2026-02-12,competitive,Asia,circuit-royal,All,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,All,젠야타,SUPPORT,19.7,53.9
2026-02-12,competitive,Asia,circuit-royal,All,주노,SUPPORT,9.0,50.0
2026-02-12,competitive,Asia,circuit-royal,All,캐서디,DAMAGE,14.7,45.0
2026-02-12,competitive,Asia,circuit-royal,All,키리코,SUPPORT,25.8,44.9
2026-02-12,competitive,Asia,circuit-royal,All,토르비욘,DAMAGE,4.0,48.9
2026-02-12,competitive,Asia,circuit-royal,All,트레이서,DAMAGE,2.7,44.3
2026-02-12,competitive,Asia,circuit-royal,All,파라,DAMAGE,6.2,50.9
2026-02-12,competitive,Asia,circuit-royal,All,프레야,DAMAGE,8.9,50.1
2026-02-12,competitive,Asia,circuit-royal,All,한조,DAMAGE,14.7,50.6
2026-02-12,competitive,Asia,circuit-royal,All,해저드,TANK,1.7,46.6
2026-02-12,competitive,Asia,circuit-royal,Bronze,D.Va,TANK,9.2,44.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,겐지,DAMAGE,10.1,51.5
2026-02-12,competitive,Asia,circuit-royal,Bronze,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,둠피스트,TANK,3.2,54.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,라마트라,TANK,10.0,47.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,라이프위버,SUPPORT,5.6,43.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,라인하르트,TANK,9.1,54.6
2026-02-12,competitive,Asia,circuit-royal,Bronze,레킹볼,TANK,2.9,53.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,로드호그,TANK,4.9,39.5
2026-02-12,competitive,Asia,circuit-royal,Bronze,루시우,SUPPORT,6.6,44.8
2026-02-12,competitive,Asia,circuit-royal,Bronze,리퍼,DAMAGE,9.9,49.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,마우가,TANK,4.4,42.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,메르시,SUPPORT,13.9,46.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,메이,DAMAGE,7.4,51.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,모이라,SUPPORT,20.6,45.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,바스티온,DAMAGE,23.4,48.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,바티스트,SUPPORT,10.2,49.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,벤데타,DAMAGE,2.6,54.6
2026-02-12,competitive,Asia,circuit-royal,Bronze,벤처,DAMAGE,4.0,53.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,브리기테,SUPPORT,2.1,47.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,소전,DAMAGE,21.5,45.4
2026-02-12,competitive,Asia,circuit-royal,Bronze,솔저: 76,DAMAGE,22.7,47.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,솜브라,DAMAGE,2.2,49.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,시그마,TANK,25.5,60.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,시메트라,DAMAGE,3.7,57.8
2026-02-12,competitive,Asia,circuit-royal,Bronze,아나,SUPPORT,39.7,50.8
2026-02-12,competitive,Asia,circuit-royal,Bronze,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,애쉬,DAMAGE,20.9,54.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,에코,DAMAGE,4.7,48.8
2026-02-12,competitive,Asia,circuit-royal,Bronze,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,오리사,TANK,16.3,43.3
2026-02-12,competitive,Asia,circuit-royal,Bronze,우양,SUPPORT,17.8,52.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,위도우메이커,DAMAGE,8.6,52.6
2026-02-12,competitive,Asia,circuit-royal,Bronze,윈스턴,TANK,4.9,47.4
2026-02-12,competitive,Asia,circuit-royal,Bronze,일리아리,SUPPORT,17.5,57.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,자리야,TANK,4.5,57.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,정커퀸,TANK,3.2,52.1
2026-02-12,competitive,Asia,circuit-royal,Bronze,정크랫,DAMAGE,10.8,48.6
2026-02-12,competitive,Asia,circuit-royal,Bronze,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,젠야타,SUPPORT,14.6,53.8
2026-02-12,competitive,Asia,circuit-royal,Bronze,주노,SUPPORT,19.9,50.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,캐서디,DAMAGE,13.4,47.0
2026-02-12,competitive,Asia,circuit-royal,Bronze,키리코,SUPPORT,31.5,47.7
2026-02-12,competitive,Asia,circuit-royal,Bronze,토르비욘,DAMAGE,5.6,49.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,트레이서,DAMAGE,2.5,48.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,파라,DAMAGE,8.9,49.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,프레야,DAMAGE,7.3,52.9
2026-02-12,competitive,Asia,circuit-royal,Bronze,한조,DAMAGE,9.5,52.2
2026-02-12,competitive,Asia,circuit-royal,Bronze,해저드,TANK,2.1,44.3
2026-02-12,competitive,Asia,circuit-royal,Silver,D.Va,TANK,7.4,43.8
2026-02-12,competitive,Asia,circuit-royal,Silver,겐지,DAMAGE,12.2,52.9
2026-02-12,competitive,Asia,circuit-royal,Silver,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Silver,둠피스트,TANK,3.9,55.4
2026-02-12,competitive,Asia,circuit-royal,Silver,라마트라,TANK,8.6,47.2
2026-02-12,competitive,Asia,circuit-royal,Silver,라이프위버,SUPPORT,6.3,45.2
2026-02-12,competitive,Asia,circuit-royal,Silver,라인하르트,TANK,10.0,48.4
2026-02-12,competitive,Asia,circuit-royal,Silver,레킹볼,TANK,3.0,50.1
2026-02-12,competitive,Asia,circuit-royal,Silver,로드호그,TANK,4.0,38.3
2026-02-12,competitive,Asia,circuit-royal,Silver,루시우,SUPPORT,5.0,44.4
2026-02-12,competitive,Asia,circuit-royal,Silver,리퍼,DAMAGE,10.0,49.1
2026-02-12,competitive,Asia,circuit-royal,Silver,마우가,TANK,3.7,46.6
2026-02-12,competitive,Asia,circuit-royal,Silver,메르시,SUPPORT,14.7,47.1
2026-02-12,competitive,Asia,circuit-royal,Silver,메이,DAMAGE,8.6,50.9
2026-02-12,competitive,Asia,circuit-royal,Silver,모이라,SUPPORT,18.1,44.8
2026-02-12,competitive,Asia,circuit-royal,Silver,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,circuit-royal,Silver,바스티온,DAMAGE,18.1,50.1
2026-02-12,competitive,Asia,circuit-royal,Silver,바티스트,SUPPORT,10.8,48.3
2026-02-12,competitive,Asia,circuit-royal,Silver,벤데타,DAMAGE,3.2,54.8
2026-02-12,competitive,Asia,circuit-royal,Silver,벤처,DAMAGE,3.8,52.6
2026-02-12,competitive,Asia,circuit-royal,Silver,브리기테,SUPPORT,2.0,45.3
2026-02-12,competitive,Asia,circuit-royal,Silver,소전,DAMAGE,19.0,46.8
